c,v,clauses_vars_ratio,vars_clauses_ratio,vcg_var_mean,vcg_var_coeff,vcg_var_min,vcg_var_max,vcg_var_entropy,vcg_clause_mean,vcg_clause_coeff,vcg_clause_min,vcg_clause_max,vcg_clause_entropy,vg_mean,vg_coeff,vg_min,vg_max,pnc_ratio_mean,pnc_ratio_coeff,pnc_ratio_min,pnc_ratio_max,pnc_ratio_entropy,pnv_ratio_mean,pnv_ratio_coeff,pnv_ratio_min,pnv_ratio_max,pnv_ratio_entropy,pnv_ratio_stdev,binary_ratio,ternary_ratio,ternary+,hc_fraction,hc_var_mean,hc_var_coeff,hc_var_min,hc_var_max,hc_var_entropy,unit_props_at_depth_1,unit_props_at_depth_4,unit_props_at_depth_16,unit_props_at_depth_64,unit_props_at_depth_256,mean_depth_to_contradiction_over_vars,estimate_log_number_nodes_over_vars,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,saps_EstACL_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,gsat_EstACL_Mean,file_name
4024,969,4.152734778121775,0.2408051689860835,0.0030762278752664613,0.2977073897471279,0.0017395626242544733,0.005964214711729622,2.446214588836325,0.0030762278752664613,0.38221756256853384,0.0020639834881320948,0.023735810113519093,0.9578102357026556,0.0022286302822897494,0.5690075397230625,0.001242544731610338,0.007952286282306162,0.34381375496316285,0.8381169106848935,0.0,1.0,1.1961550104697798,0.0784060251262563,1.1779663235382656,0.0,0.5,2.0836325889031793,0.09235965716122502,0.21819085487077536,0.661530815109344,0.8797216699801192,0.5004970178926441,0.0013453848631636393,0.5780229435051756,0.0004970178926441351,0.0054671968190854875,2.0080363078871173,0.0392156862745098,0.15789473684210525,0.5975232198142415,0.9607843137254902,0.9607843137254902,0.2504682184764744,0.9268061790468464,50.9177304965,0.256146845507,203.706028369,0.0515548616637,204.0,191.0,216.0,0.852524839038,0.258251750034,0.83963076925,0.0713209010077,54135.8000592,61.2960865088,0.11269916063,203.712409887,0.049173171951,204.0,191.0,216.0,0.744462905642,0.193353350163,0.855539563432,0.0229717182828,156804.302616,/home/bprovan/SATfeatPy/2007/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf
1915,464,4.127155172413793,0.2422976501305483,0.0064587647429548934,0.26588097008502576,0.0036553524804177544,0.012010443864229765,2.4303087509364616,0.0064587647429548934,0.3686962087267524,0.004310344827586207,0.036637931034482756,0.9291387448565225,0.004519672278743135,0.47796728232448216,0.0026109660574412533,0.012010443864229765,0.34621921875799927,0.8391137653183558,0.0,1.0,1.1690878991565916,0.07934052746037232,1.156531451892594,0.0,0.5,2.0447667760195762,0.09175981541766862,0.20469973890339427,0.6668407310704961,0.8715404699738903,0.48877284595300263,0.0027764022688394705,0.49979305089777704,0.0010443864229765013,0.00835509138381201,1.9825035155158923,0.05603448275862069,0.23275862068965517,0.9525862068965517,0.9525862068965517,0.9525862068965517,0.3425361952206741,0.9817473388461325,25.1591967017,0.25158134172,96.4823779758,0.0719299824786,96.0,88.0,105.0,0.963414770059,0.229931455171,0.842988320983,0.0419324193967,14738.329455,30.503,0.158797288201,96.6699,0.0703976479565,97.0,88.0,105.0,0.924100742956,0.204294394272,0.861324524613,0.0331376539293,35078.9513543,/home/bprovan/SATfeatPy/2007/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf
3159,759,4.16205533596838,0.2402659069325736,0.003939640010493473,0.2801046850947058,0.0022158911047799935,0.0072807850585628366,2.4359291283479134,0.003939640010493473,0.37729189805834235,0.002635046113306983,0.02766798418972332,0.9266325612998276,0.0027768497977837753,0.5505947006940567,0.0015827793605571383,0.009180120291231402,0.3513272735494957,0.8264034211945417,0.0,1.0,1.1785243726421226,0.07550107432744751,1.1707615727580536,0.0,0.5,1.9929697571380993,0.08839375652452515,0.203545425767648,0.6790123456790124,0.8825577714466604,0.49224438113327,0.0017041466316828635,0.5596470227840029,0.0006331117442228553,0.006331117442228553,2.0087481626967554,0.0461133069828722,0.19104084321475626,0.9288537549407114,0.9670619235836627,0.9670619235836627,0.2631641775207576,0.8007661867852917,41.0005041593,0.228435139066,158.309805899,0.0578289347057,158.0,147.0,170.0,0.893943935527,0.242006850334,0.84151339804,0.0352870214896,34669.9738175,48.9370678958,0.126560330378,158.483779472,0.0548078987372,158.0,147.0,170.0,0.803493470219,0.195839367957,0.858070406904,0.026204540226,93717.2954709,/home/bprovan/SATfeatPy/2007/industrial/jarvisalo/eq.atree.braun.10.unsat.cnf
5732,1384,4.141618497109826,0.24145150034891835,0.002141788922548193,0.3043434975257333,0.0012212142358688067,0.00471039776692254,2.413125177332195,0.0021417889225481927,0.38190013271834966,0.001445086705202312,0.019508670520231215,0.9337564529668566,0.0015721494580672748,0.621793100232399,0.0008722958827634334,0.006629448709002094,0.3451858000881029,0.832410075233167,0.0,1.0,1.1822016630091405,0.07666655438148208,1.115220049723236,0.0,0.5,2.042618942979889,0.08550007858942563,0.21702721563154223,0.668702023726448,0.8857292393579902,0.5031402651779484,0.0009489369083010298,0.6175300023552623,0.0003489183531053733,0.0045359385903698535,1.9762593227628003,0.03395953757225433,0.1495664739884393,0.6336705202312138,0.9776011560693642,0.9776011560693642,0.2119122468985566,0.5611142684140997,70.6296064959,0.229147890789,290.106808245,0.0421382190756,290.0,275.0,306.0,0.781444180055,0.274856128695,0.834602016446,0.0275571507432,99352.5437281,86.6608163265,0.0953123425999,290.346530612,0.0416620589476,290.0,275.0,306.0,0.662963582357,0.187245395267,0.852856580472,0.0187853979684,316120.902043,/home/bprovan/SATfeatPy/2007/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf
2507,604,4.150662251655629,0.24092540885520541,0.004956320976761756,0.26771612872289374,0.002792181890706023,0.009573195053849222,2.44083240861218,0.004956320976761756,0.3724072083836919,0.0033112582781456954,0.03145695364238411,0.9207096847079828,0.0034948501810823734,0.5123582083452531,0.001994415636218588,0.010370961308336658,0.3491141762130362,0.826862199087135,0.0,1.0,1.1684348835300131,0.07486467494434192,1.183350227459341,0.0,0.5,1.969993222883018,0.08859113012405663,0.20143597925807738,0.6785001994415636,0.879936178699641,0.48863183087355405,0.0021304585570997236,0.5300964741589609,0.0007977662544874351,0.007179896290386917,2.00646960495297,0.05132450331125828,0.20033112582781457,0.8261589403973509,0.956953642384106,0.956953642384106,0.2929359823399559,0.8534903094431632,32.8920465382,0.268805103889,125.436391379,0.0632887652328,125.0,116.0,135.0,0.927090747115,0.235738096824,0.841702105862,0.0377145962575,23215.4015352,39.25674946,0.162195042117,125.704913607,0.0628871859705,126.0,116.0,136.0,0.85736135591,0.205997364291,0.861993649787,0.32669709981,59693.1388024,/home/bprovan/SATfeatPy/2007/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf
1409,341,4.131964809384164,0.24201561391057488,0.008830954754625168,0.2642346515009841,0.0049680624556423,0.016323633782824698,2.46791213441061,0.008830954754625168,0.3679448340301609,0.005865102639296188,0.04398826979472141,0.9390972845150678,0.006094045609602285,0.4401510235104171,0.0035486160397444995,0.014194464158977998,0.34667275000844905,0.8396764335688214,0.0,1.0,1.1765697106094368,0.07915097876232392,1.1845256707176923,0.0,0.5,2.0235012198008615,0.09375636620640357,0.20227111426543648,0.6692689850958127,0.8715400993612491,0.48757984386089426,0.00377131511086043,0.4854862503293007,0.0014194464158978,0.0099361249112846,2.075678328326272,0.06451612903225806,0.2697947214076246,0.9706744868035191,0.9706744868035191,0.9706744868035191,0.38558542315177674,0.9828075891849721,18.5078,0.262112899211,71.418,0.0811069736848,71.0,64.0,79.0,1.0204355455,0.224921890969,0.846920299474,0.0428904174834,8652.29710712,22.46,0.186398947306,71.4278,0.081169187641,71.0,64.0,79.0,1.01315417071,0.213546494631,0.865795804895,0.0385955740487,18903.6154098,/home/bprovan/SATfeatPy/2007/industrial/jarvisalo/eq.atree.braun.7.unsat.cnf
222774,28754,7.747582944981568,0.1290725129503443,0.00013810275060454675,1.7002810108094173,3.142197922558288e-05,0.0046953414671370985,3.034221553727947,0.00013810275060454675,0.41454382350750135,6.955554009876887e-05,0.0007303331710370731,1.677587853004423,0.00011106643529843992,1.5415496795484902,2.2444270875416343e-05,0.0028145115677772094,0.36149931484096315,0.7437450662161497,0.0,1.0,1.8018579761259204,0.19802455493131862,0.7511669368489607,0.0,0.9658119658119658,2.9364327120669462,0.14874949834863738,0.14177148141165485,0.36866061569123865,0.5104320971028935,0.5296264375555496,5.6375443714274356e-05,1.96838381622773,0.0,0.002159138858215052,2.6120223426379114,0.0,0.0,0.0,0.0,0.0,0.07584452018269923,0.20315138893716625,1690.2,1.25034714562,6399.6,0.559552473082,7975.0,0.0,7989.0,1.18752588895,0.753006492351,0.966548121982,0.213103793971,17867974.4834,2337.11111111,1.67461599296,7032.77777778,0.375372866781,7911.0,0.0,8028.0,1.01174669008,1.78363572664,1.04836052697,0.468835974349,60728911.5195,/home/bprovan/SATfeatPy/2007/industrial/manolios/manol-pipe-f9b.cnf
326692,41290,7.912133688544442,0.12638815765307995,9.61571773303624e-05,1.5285195553073843,2.1426909749856135e-05,0.0018212873287377714,2.924784647920118,9.61571773303624e-05,0.38238403174600144,4.843787842092516e-05,0.0008718818115766529,1.671298054296936,7.889903696764137e-05,1.4051901165267058,1.5304935535611525e-05,0.001285614584991368,0.373302074991618,0.7139068332548015,0.0,1.0,1.827913571628451,0.1817556371408052,0.8614057783205109,0.0,0.9384615384615385,2.7473562734708494,0.15656535607541566,0.12908488729445472,0.3151439276137769,0.44422881490823163,0.47529171207130877,3.507702924756056e-05,1.9780251008128333,0.0,0.0009091131708153245,2.4862458079264185,2.421893921046258e-05,2.421893921046258e-05,2.421893921046258e-05,2.421893921046258e-05,2.421893921046258e-05,0.027407766206506822,0.07070513532330537,3997.33333333,1.3679530785,7618.33333333,0.866034657514,11397.0,0.0,11397.0,1.46133872955,1.20021127715,1.08492447709,0.332753672436,23700068.465,1779.0,0.153915817922,11454.8571429,0.011810847623,11405.0,11293.0,11613.0,0.529982738972,0.731952917292,0.907092964807,0.013776598479,128159913.06,/home/bprovan/SATfeatPy/2007/industrial/manolios/manol-pipe-f7idw.cnf
169202,22468,7.530799359088482,0.1327880285103013,0.00017346372661817234,1.5142880738543039,4.1370669377430524e-05,0.008593279039254855,3.0647443691309544,0.00017346372661817234,0.38498622762080437,8.901548869503294e-05,0.0016467865408581093,1.620651482906666,0.00014038186902863198,1.434053979319258,2.955047812673609e-05,0.00650110518788194,0.3748220108536624,0.7062409889367108,0.0,1.0,1.7619251879004096,0.17113909645740438,0.8855424765424638,0.0,0.9487179487179487,2.9036526477873323,0.15155093931012947,0.12286497795534332,0.34645571565347927,0.4693206936088226,0.4543267810073167,6.111219851586336e-05,1.813346218878439,0.0,0.0041429770333684,2.6282192722310684,0.0002670464660850988,0.012284137439914545,0.01878226811465195,0.01878226811465195,0.01878226811465195,0.029182244377188294,0.06172467843148289,1663.72727273,2.19595772659,5509.27272727,0.332123987932,6037.0,5886.0,6174.0,1.42980500381,1.62948212496,1.20007481271,0.874774916279,11061038.6462,1128.94736842,0.947784465793,5788.15789474,0.242944717128,6148.0,5908.0,6241.0,0.570642147951,1.19045170744,0.936175097099,0.152200130046,45910517.2721,/home/bprovan/SATfeatPy/2007/industrial/manolios/manol-pipe-c7bidw_i.cnf
456317,56393,8.091731243239408,0.12358294781916956,7.1691327722217e-05,1.7984582140792953,1.5340213053644726e-05,0.0033792297898171666,2.9221530106668587,7.1691327722217e-05,0.41060669026818924,3.546539464117887e-05,0.000691575195502988,1.7162991725919134,5.792612989352223e-05,1.618417186104685,1.095729503831766e-05,0.0019262924677362447,0.3646747387473018,0.7279358161511236,0.0,1.0,1.8652400483706997,0.19688135455009603,0.773591725359204,0.0,0.9699248120300752,2.827846224468299,0.15230578675746595,0.1297584793027654,0.3532566176583384,0.4830150969611038,0.5068165332433374,2.7719957075285066e-05,2.1584057946241866,0.0,0.001606339452617369,2.4976083268680314,1.7732697320589433e-05,1.7732697320589433e-05,1.7732697320589433e-05,1.7732697320589433e-05,1.7732697320589433e-05,0.030686432713280018,0.04051921337754686,15321.0,1.29320096657,7653.0,1.41421356237,7653.0,0.0,0.0,4.24146337931,1.21895351625,1.95539942,0.784107430312,30012342.1785,2842.66666667,0.479769286272,15403.3333333,0.00691350364758,15368.0,15319.0,15368.0,0.817092702168,0.859224347568,0.90631475645,0.0333244496204,168094119.789,/home/bprovan/SATfeatPy/2007/industrial/manolios/manol-pipe-f10ni.cnf
512827,64148,7.99443474465299,0.12508701764922675,6.151453564669868e-05,1.9589379237839255,1.364982732968428e-05,0.007308507547379526,2.709393841249941,6.151453564669868e-05,0.38147197625394846,3.11779011036977e-05,0.0007638585770405937,1.6392764993202387,5.043611137522203e-05,1.7683040164652,9.749876664060199e-06,0.0041709972368849536,0.37831077300669314,0.7034057108716376,0.0,1.0,1.7965906992155056,0.17105489924648454,0.8645625170365282,0.0,0.9477124183006536,2.6189973957455677,0.1478876542439704,0.12648514996285298,0.32370565512346267,0.45019080508631565,0.4660694542214041,2.2082038895044544e-05,2.396862407987295,0.0,0.0036367039956944546,2.3846125891357888,0.0,0.0,0.0,0.0,0.0,0.02126332855272183,0.039315333291762795,1976.0,0.0,17770.0,0.0,17770.0,17770.0,17770.0,0.935564315019,0.0,0.891487532244,0.0,93494047.1556,2916.66666667,0.402900228699,17925.6666667,0.0172722406995,18064.0,17571.0,18064.0,0.85889947955,0.795224858258,0.911958672485,0.0304941913427,192883396.349,/home/bprovan/SATfeatPy/2007/industrial/manolios/manol-pipe-c10nidw_s.cnf
215779,28036,7.696497360536453,0.12992923315058463,0.0001404543776295226,1.5930331978187233,3.244059894614397e-05,0.007660615722567998,3.008324243628889,0.0001404543776295226,0.4006674262786043,7.133685261806249e-05,0.0013197317734341561,1.6520321196917198,0.00011382773597366753,1.514888862010877,2.3171856390102837e-05,0.005649298587907072,0.37320430462580007,0.7098814398730738,0.0,1.0,1.7838100017479883,0.1754393536087259,0.8759060528794361,0.0,0.9523809523809523,2.865945632012876,0.15366839173913877,0.1271022666709921,0.3387354654530793,0.46583773212407137,0.46411374600864774,5.016530036675716e-05,1.8935318588003143,0.0,0.0033274785776187675,2.591884381867371,0.0,0.0,0.0,0.0,0.0,0.03614995006420317,0.09346608066412038,3199.57142857,2.04273465996,6602.28571429,0.441143433702,7683.0,0.0,7762.0,2.22594387994,1.75387462036,1.78323932041,1.33069339779,14982142.6819,1258.92307692,0.444624408652,7143.61538462,0.300868192224,7706.0,7576.0,7807.0,0.558485761498,0.933475723237,0.924921674897,0.0833176739051,59318822.1097,/home/bprovan/SATfeatPy/2007/industrial/manolios/manol-pipe-c7nidw.cnf
302951,39231,7.72223496724529,0.12949618915270125,9.996381442638894e-05,1.547990573114865,2.3106046852461288e-05,0.0031490240996068673,2.9174581575825114,9.996381442638894e-05,0.3872783752530754,5.0980092273967015e-05,0.0009431317070683898,1.6395731185972737,8.171512194307665e-05,1.4393100824055016,1.6504319180329492e-05,0.002013526940000198,0.3743700298014961,0.7172934283491363,0.0,1.0,1.7932409000418217,0.17290740662845777,0.8651456029872964,0.0,0.9731543624161074,2.720247432836048,0.14959008256854675,0.13439137022158698,0.32582826925806485,0.46021963947965183,0.47311281362332525,3.648510064758949e-05,1.9229874654838615,0.0,0.0013698584919673478,2.5432632742214003,2.5490046136983507e-05,2.5490046136983507e-05,0.00012745023068491755,0.00012745023068491755,0.00012745023068491755,0.027626112003262725,0.055279704109125756,1011.0,0.0628149408875,10607.0,0.0121793073013,10615.0,10474.0,10615.0,0.627043797408,0.0479908476471,0.876070976825,0.00186699491718,31762149.4803,1755.57142857,0.383451509337,10648.7142857,0.0140907681004,10634.0,10414.0,10752.0,0.541585508044,1.01593871995,0.902304367435,0.0252481104609,122778979.353,/home/bprovan/SATfeatPy/2007/industrial/manolios/manol-pipe-g10bidw.cnf
276775,35740,7.744124230554001,0.12913015987715654,0.0001097291496504957,1.5324235605354424,2.5291301598771564e-05,0.0033095474663535364,2.9133668995544264,0.00010972914965049571,0.3881099054381081,5.595970900951315e-05,0.000923335198656967,1.6410460345000044,9.039987460496241e-05,1.4281434019013588,1.8065215427693975e-05,0.00179929545659832,0.37372405767249534,0.72392435832802,0.0,1.0,1.791646651271461,0.17374154856719148,0.8691489317470014,0.0,0.9731543624161074,2.7266975945706804,0.15100728133724423,0.1381049589016349,0.31473579622437,0.45284075512600486,0.47078312708879055,3.964086513477616e-05,1.91201497714621,0.0,0.001463282449643212,2.5371026558954037,2.7979854504756576e-05,2.7979854504756576e-05,0.0001398992725237829,0.0001398992725237829,0.0001398992725237829,0.038323074053348255,0.04981575370731055,2181.5,1.13810949717,7354.0,0.666985428239,9717.5,0.0,9824.0,1.15241202737,0.859777452994,0.984011570426,0.201667068192,28635177.2109,1692.375,0.534168504255,9721.875,0.0171958673308,9664.5,9546.0,9850.0,0.59322019249,1.17188547259,0.907481309452,0.0401165221932,97431437.1038,/home/bprovan/SATfeatPy/2007/industrial/manolios/manol-pipe-g10nid.cnf
224311,29191,7.684251995478058,0.13013628399855556,0.0001363386927409564,1.7133656424651955,3.12066728782806e-05,0.004618587585985529,3.0636920378920105,0.0001363386927409564,0.4216396479473878,6.851426809633107e-05,0.0007193998150114762,1.6922781327112633,0.00011016328014007086,1.548887958895846,2.2290480627343285e-05,0.0032856168444704006,0.3617053586802389,0.7461064583753805,0.0,1.0,1.8230717574530435,0.20192404267949773,0.7457761845421788,0.0,0.9338842975206612,2.956892686117362,0.15059014211684787,0.14281510937938843,0.3728929923187004,0.5157081016980888,0.5311999857340924,5.5572487281410726e-05,1.9811879086079576,0.0,0.0021666347169777673,2.619143810018253,0.0,0.0,0.0,0.0,0.0,0.06784054446005047,0.11970864435953817,4614.2,1.89965916166,6431.4,0.5590776826,8046.0,0.0,8074.0,2.96843226089,1.71190397735,3.301070826,1.64626948047,12643191.8399,1401.5,0.650582133056,7042.625,0.404383065152,7996.5,0.0,8175.0,0.666417988843,1.05112418471,0.923354529985,0.118527712435,59138993.0425,/home/bprovan/SATfeatPy/2007/industrial/manolios/manol-pipe-f9n.cnf
123377,16544,7.457507253384913,0.13409306434748777,0.00023543944086459596,1.3358536252305033,5.6736668909115964e-05,0.006719242646522448,3.1407601750784226,0.000235439440864596,0.3926453885957371,0.00012088974854932302,0.0019946808510638296,1.6385219391601633,0.00019118740629689858,1.2956325645284534,4.052619207793997e-05,0.007002925991068027,0.3755337162342789,0.7077549926601105,0.0,1.0,1.791570207781525,0.17569010636626325,0.8811437685703313,0.0,0.9658119658119658,2.9380942913796013,0.15480824242409155,0.12697666501860153,0.34268137497264484,0.46965803999124633,0.4583269166862543,8.330160741301029e-05,1.5947561083405273,0.0,0.0026909391539752144,2.647850952243815,0.00030222437137330757,0.004956479690522243,0.013056092843326886,0.01360009671179884,0.01360009671179884,0.03883583172147002,0.08955984477182741,575.25,1.4034677581,4240.0,0.235938835941,4452.0,4356.0,4534.0,0.828450656385,0.756674021348,0.913801740156,0.148239321257,6668809.87181,745.351351351,0.453226521446,4352.13513514,0.16963080171,4469.0,4383.0,4541.0,0.516572894238,0.69358865197,0.918168425442,0.0707085160428,27603928.0148,/home/bprovan/SATfeatPy/2007/industrial/manolios/manol-pipe-c6nidw_i.cnf
101116,21302,4.746784339498639,0.21066893468887218,0.00016597979393829292,4.7312730024365335,6.922742197080581e-05,0.02395268800189881,2.212082317377188,0.0001659797939382929,1.0214693754336688,9.388789784996713e-05,0.0025819171908740965,1.4638660855853838,0.00025121298733140316,2.097476262200003,4.9448158550575573e-05,0.016733256853514775,0.39554075134449107,1.0366259767980726,0.0,1.0,1.5341213539179284,0.3211738170235628,0.5608561842421353,0.0,0.9910536779324056,2.5807003170458174,0.1801323214943172,0.5209165710668935,0.22550338225404487,0.7464199533209384,0.8352387357094821,0.00011932322094179311,6.44858662133025,1.977926342023023e-05,0.02379445389453697,2.3350483314609916,0.001643038212374425,0.001643038212374425,0.001643038212374425,0.001643038212374425,0.001643038212374425,0.37355060557694114,0.5383532062717116,1205.125,1.26326157761,6561.0,0.404139099491,7509.0,0.0,7542.0,1.45956158134,0.44341912109,0.998604142083,0.166990016425,2538240.72773,949.733333333,0.287965594454,6958.4,0.276880275121,7445.0,7219.0,7515.0,1.0323452717,0.297436516542,0.965707637046,0.0476453788013,5253008.88583,/home/bprovan/SATfeatPy/2007/industrial/narain/clauses-2.cnf
3432388,704970,4.868842645786345,0.20538761934839533,4.886941196934411e-06,21.51283441928364,2.039396478486698e-06,0.011861712603586774,1.207745542969978,4.886941196934411e-06,1.5657681490077127,2.8370001560350085e-06,0.000680880037448402,1.204871109401949,1.3430454789032956e-05,4.915953904675,1.4567117703476413e-06,0.008273248828512395,0.40073463084293404,1.0796042743221237,0.0,1.0,1.24449755639971,0.32411869892152073,0.4836007378489555,0.0,0.9995577830188679,1.7081049939614712,0.1567440419490909,0.5394381404433298,0.2531800017946689,0.7926181422379988,0.8975063425230481,3.7703503519333455e-06,27.829133711533267,8.740270622085849e-07,0.011856468441213523,1.6411478181715549,0.00010638750585131282,0.00010638750585131282,0.00010638750585131282,0.00010638750585131282,0.00010638750585131282,0.32440387534221315,0.32440387534221315,445867.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5224880383,0.0,4.26778947986,0.0,367851.384543,231782.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13959276018,0.0,1.63768873531,0.0,10389644.2277,/home/bprovan/SATfeatPy/2007/industrial/narain/clauses-10.cnf
378769,80123,4.72734420827977,0.2115352629175038,4.40563535011448e-05,8.571003508331946,1.8480921089107082e-05,0.01869741187900805,1.8801174118535047,4.40563535011448e-05,1.183143235017955,2.496162150693309e-05,0.0009360608065099909,1.3612259129943869,7.702120853097499e-05,3.188908042746065,1.3200657920790772e-05,0.013308903315741256,0.3945327799159543,1.0616503757854243,0.0,1.0,1.424167038014624,0.33016263382542554,0.5413475661216353,0.0,0.9974547511312217,2.286662570000286,0.1787327382457028,0.5334253859212343,0.23589839717611527,0.7693237830973496,0.864783020785756,3.288244462218221e-05,11.391161092925685,5.280263168316309e-06,0.018644609247324886,2.1847942247402186,0.00048675161938519526,0.00048675161938519526,0.00048675161938519526,0.00048675161938519526,0.00048675161938519526,0.2729490907729366,0.4861525404690289,20113.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04750577681,0.0,1.4485403983,0.0,3274989.89133,4998.5,0.736884910113,14727.5,1.41421356237,14727.5,0.0,0.0,1.55877692947,0.532663906366,1.04340782733,0.119751960515,18697705.6481,/home/bprovan/SATfeatPy/2007/industrial/narain/clauses-4.cnf
1017418,209283,4.861445984623692,0.20570011539013464,1.645392906085244e-05,13.117538082319308,6.880161349612451e-06,0.01577719285485415,1.5274209385962683,1.645392906085244e-05,1.192023477336403,9.556437933324732e-06,0.0003105842328330538,1.2867881847968328,3.155946050739457e-05,4.291874037317892,4.9144009640088934e-06,0.01103577880477837,0.4008459048486069,1.0673209311538192,0.0,1.0,1.3334594408062752,0.3185275725599011,0.49787790370030366,0.0,0.9988779453933425,1.9638798692980404,0.15858784009686994,0.5336056566720856,0.24778409660532838,0.781389753277414,0.8829527293600073,1.2475087194178083e-05,17.23195011249704,2.948640578405336e-06,0.015757535250998114,1.841797728665973,0.00027235848109975487,0.00027235848109975487,0.00027235848109975487,0.00027235848109975487,0.00027235848109975487,0.7431946216367311,0.7431946216367311,90770.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61616161616,0.0,2.09703774429,0.0,3783664.74315,23351.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29951116793,0.0,1.15273771446,0.0,10795328.5522,/home/bprovan/SATfeatPy/2007/industrial/narain/clauses-6.cnf
2172391,447289,4.856795047497256,0.2058970967933489,7.68623032918242e-06,18.306399632507066,3.22225603033708e-06,0.014035686945858274,1.3348496040666913,7.68623032918242e-06,1.2985113325932485,4.471382037116942e-06,0.00017214820842900228,1.235895760777164,1.6356072042908176e-05,5.270247672553137,2.3016114502407716e-06,0.009699450973604659,0.39700277999746664,1.0819227044608097,0.0,1.0,1.279898006705647,0.32210523258755586,0.4887800436793073,0.0,0.9994094681933008,1.7977668902333652,0.15743860965347897,0.536124482194964,0.2476234710970539,0.7837479532920179,0.8946313071633973,5.924711745387194e-06,23.693887585151952,1.380966870144463e-06,0.014027861466927454,1.7338145747865086,0.00014308422518774215,0.00014308422518774215,0.00014308422518774215,0.00014308422518774215,0.00014308422518774215,0.6402929649510719,0.6402929649510719,252901.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1222493888,0.0,3.13613250895,0.0,458767.40459,109619.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31721536774,0.0,1.40731024899,0.0,12523540.2739,/home/bprovan/SATfeatPy/2007/industrial/narain/clauses-8.cnf
525202,13323,39.42070104330856,0.025367382454750745,0.0004896255022393212,1.9658253488176618,1.1424175840914543e-05,0.006321377298639381,5.698278885366435,0.0004896255022393212,2.6430152989861995,0.0001501163401636268,0.04435937851835172,1.772478299964217,0.0003940253097523767,1.6940867465094895,1.1424175840914543e-05,0.004055582423524663,0.2507922452959058,1.4499895427883611,0.0,1.0,1.6539656174601027,0.4062509148226027,0.7602551994568153,0.0,0.9909173478655768,4.252253448462263,0.3088543702779715,0.6434762243860458,0.088187021374633,0.7316632457606788,0.7800808070037814,0.000305037842631778,2.6705873040992314,7.616117227276362e-06,0.005927243232127829,4.351799765555312,0.0,0.0,0.0,0.0,0.0,0.3265030398558883,0.3265030398558883,458.363636364,2.51999230203,3959.18181818,0.332026772121,4378.0,4235.0,4409.0,8.42094596341,1.29029341481,0.991360821799,0.0185735678435,1302255.07138,881.058823529,0.184428212443,4101.23529412,0.257920774827,4356.0,4247.0,4407.0,8.46631498666,0.440696224821,0.995262415157,0.00534444641693,1661187.46206,/home/bprovan/SATfeatPy/2007/industrial/palacios/uts/uts-l06-ipc5-h34-unknown.cnf
539366,13828,39.005351460804164,0.025637507740569485,0.00048101624807933064,1.9822877502487262,1.1124171712714557e-05,0.006552137138788874,5.697068419076776,0.00048101624807933064,2.5726481035418844,0.0001446340757882557,0.04273936939542956,1.8178040001215297,0.00037982621387970533,1.6869997640303729,1.1124171712714557e-05,0.003949080958013668,0.25935047904985825,1.4142010199976978,0.0,1.0,1.69453514763302,0.4074424606339542,0.7590180811620397,0.0,0.9909173478655768,4.247303022644768,0.3092561946543238,0.631029764575446,0.09175958440094481,0.7227893489763908,0.7722288761249319,0.0002971051364475446,2.695173049681039,7.416114475143039e-06,0.006146104871274793,4.339525001337444,0.0,0.0,0.0,0.0,0.0,0.31060167775527914,0.31060167775527914,308.375,1.61723333342,3952.125,0.404264545455,4503.0,0.0,4574.0,7.23486360243,0.748945312432,0.989906753214,0.0111037382611,1443583.82171,905.6,0.168210888645,4205.46666667,0.276854598972,4491.0,4437.0,4558.0,8.15589573574,0.464094878335,0.995320227181,0.00554255107714,1625457.99602,/home/bprovan/SATfeatPy/2007/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf
